queue_ahead,daily_caller,hour,minute,day_of_week,recent_arrivals,recent_services,avg_service_time,time_since_previous_call
0,46,11,0,2,4,4,280.35,200.0
0,125,16,14,1,4,4,309.2,28.0
0,10,8,44,4,1,1,148.2,401.0
0,262,17,17,1,5,5,201.4,9.0
0,223,17,9,4,3,3,327.6,227.0
0,113,13,50,0,1,1,242.3,309.0
0,147,14,20,4,4,4,378.1,180.0
0,157,13,18,4,3,6,415.75,136.0
0,112,13,59,3,0,0,386.9,768.0
0,104,13,49,3,5,5,293.25,1.0
0,33,9,38,2,2,2,229.4,287.0
0,93,13,12,4,4,4,298.2,61.0
0,100,13,34,3,2,2,213.35,132.0
0,4,8,7,2,3,3,128.15,130.0
0,144,15,36,2,2,2,297.25,196.0
0,100,13,37,2,2,2,312.45,148.0
0,140,15,50,4,3,3,195.1,501.0
2,67,11,9,2,6,4,355.65,63.0
0,74,13,14,0,3,3,382.4,251.0
0,130,14,14,3,5,5,179.2,32.0
0,88,10,40,0,6,6,333.35,76.0
0,29,9,49,2,2,2,291.65,263.0
0,28,9,8,1,4,4,360.0,204.0
0,122,16,26,3,2,2,278.95,37.0
0,44,9,37,1,5,5,244.5,7.0
0,30,8,51,2,8,8,271.15,52.0
0,83,12,39,4,1,1,289.15,195.0
0,25,8,48,4,7,7,225.8,69.0
0,103,14,40,2,4,4,291.15,142.0
0,67,10,1,1,6,7,315.85,67.0
0,153,15,22,0,2,2,334.95,144.0
0,114,15,28,4,2,2,204.55,232.0
0,138,16,31,4,3,3,179.9,3.0
0,71,12,7,3,3,3,332.5,147.0
0,176,17,47,0,3,3,178.75,332.0
0,53,11,31,2,4,4,288.95,35.0
0,156,14,28,2,6,6,258.6,184.0
0,45,10,54,0,5,5,312.8,307.0
0,208,16,6,0,3,3,281.9,103.0
0,5,8,2,2,4,4,235.2,38.0
0,49,10,24,3,2,2,276.8,87.0
0,64,11,13,0,3,3,254.9,40.0
0,120,16,2,0,2,2,373.55,250.0
0,6,8,16,0,2,2,212.75,233.0
0,212,15,53,4,4,4,246.85,295.0
0,88,13,4,2,3,3,323.85,213.0
0,142,17,44,3,4,4,218.8,62.0
0,178,17,54,1,2,2,376.35,454.0
0,69,11,20,0,5,5,339.65,71.0
0,63,12,20,4,2,2,301.35,320.0
0,3,8,0,0,1,1,283.45,31.0
0,251,17,19,0,1,1,324.1,71.0
0,82,13,21,1,3,3,398.2,305.0
0,130,16,47,1,2,2,269.2,316.0
0,123,16,8,0,3,3,318.95,215.0
0,123,12,22,0,5,6,321.65,221.0
0,81,11,33,4,1,1,329.6,245.0
0,8,8,15,1,3,3,253.65,212.0
0,132,15,11,4,3,3,385.05,20.0
0,112,12,11,3,2,2,288.3,14.0
0,273,17,47,3,2,2,283.65,24.0
0,134,13,33,3,1,1,316.3,427.0
0,24,8,53,2,4,4,305.05,177.0
0,205,16,0,3,5,5,287.2,307.0
0,207,16,25,3,3,3,248.7,58.0
0,144,14,28,1,4,5,282.9,104.0
0,36,10,53,0,2,2,360.9,247.0
0,130,12,26,2,3,3,202.65,210.0
0,7,8,15,0,0,0,220.9,622.0
0,166,15,52,2,3,3,394.0,111.0
0,92,13,35,0,2,2,191.05,483.0
0,81,13,6,1,5,5,277.45,13.0
0,1,8,0,3,0,0,257.25,50428.0
0,70,11,56,0,3,3,274.05,156.0
0,107,15,41,2,4,4,271.25,2.0
0,220,17,36,0,3,3,354.9,138.0
0,82,13,17,1,6,6,253.3,14.0
0,24,8,51,2,6,6,320.95,20.0
0,70,11,59,1,1,1,401.65,240.0
0,214,15,37,3,5,5,187.1,259.0
0,63,10,34,3,3,3,278.3,211.0
0,93,12,44,3,5,5,223.5,170.0
0,23,9,12,1,3,3,377.3,69.0
0,1,8,0,1,0,0,249.85,50796.0
0,48,9,52,1,2,2,301.0,117.0
0,8,8,31,4,1,1,270.25,125.0
0,154,13,20,1,2,2,172.9,513.0
0,39,9,18,2,5,5,413.0,65.0
0,103,11,25,0,8,8,195.75,119.0
1,114,13,29,2,9,8,290.65,2.0
0,23,9,39,1,3,3,290.45,99.0
0,174,16,6,0,3,3,292.95,52.0
0,135,13,11,3,3,3,322.35,293.0
0,92,12,7,4,3,3,211.75,23.0
0,9,8,20,4,4,4,248.75,402.0
0,83,10,36,2,8,8,329.7,66.0
0,169,14,43,1,1,1,261.8,323.0
0,127,13,20,2,4,4,392.1,78.0
1,48,9,39,0,9,7,279.15,57.0
0,17,8,29,0,7,7,375.95,72.0
0,70,11,36,3,3,3,268.5,65.0
0,11,8,31,3,2,2,235.85,321.0
0,122,12,41,2,1,1,298.2,532.0
0,105,14,48,4,4,4,187.7,116.0
0,104,12,28,4,0,1,295.0,712.0
0,194,15,9,3,7,7,209.0,4.0
0,70,10,47,3,4,4,271.6,89.0
0,82,12,45,4,1,1,234.5,67.0
0,30,10,20,2,2,2,297.95,189.0
0,157,14,17,2,3,3,292.5,80.0
0,7,8,23,4,2,2,248.8,84.0
0,96,14,3,4,1,1,214.1,301.0
0,152,13,4,3,3,3,238.35,39.0
0,29,10,45,3,1,1,292.1,466.0
0,71,10,41,0,1,2,317.75,528.0
0,186,17,51,4,2,2,259.65,275.0
2,124,13,44,0,7,5,334.9,79.0
0,100,12,2,1,5,5,220.45,169.0
0,12,8,33,2,1,1,432.15,447.0
0,176,15,16,2,2,2,315.75,323.0
0,255,17,32,4,3,3,373.15,41.0
0,61,11,4,3,1,1,308.1,254.0
0,24,9,27,4,2,2,307.85,329.0
2,119,14,21,2,6,4,389.05,4.0
0,70,10,4,1,7,6,299.75,1.0
0,140,17,17,3,3,3,170.55,27.0
0,143,15,15,1,1,1,309.8,158.0
0,157,15,56,3,3,3,363.8,159.0
0,166,17,25,0,2,2,421.3,203.0
0,140,13,24,1,3,3,277.6,267.0
0,24,8,39,4,5,5,277.9,52.0
0,100,14,20,3,2,2,367.3,496.0
0,59,12,24,4,3,3,213.95,86.0
0,108,12,17,4,5,5,220.0,36.0
0,160,14,22,2,3,3,335.75,179.0
0,58,10,23,4,2,2,312.3,332.0
0,135,16,14,3,2,2,307.75,239.0
0,134,16,59,2,4,4,362.85,34.0
0,44,10,21,0,5,5,372.05,250.0
0,176,13,49,1,3,6,269.35,363.0
0,48,10,0,2,2,2,295.8,285.0
0,97,11,12,3,3,3,247.05,143.0
0,104,14,18,2,1,1,310.45,415.0
0,14,8,38,2,2,2,196.25,80.0
0,11,8,36,4,2,2,280.1,94.0
0,27,8,40,4,7,7,361.25,16.0
0,84,12,43,0,7,7,332.55,186.0
0,165,16,37,1,1,1,346.6,33.0
0,104,14,7,2,5,5,279.4,54.0
0,146,15,11,4,2,2,179.65,96.0
0,71,11,54,0,3,3,224.9,0.0
3,102,12,25,2,7,4,378.65,42.0
0,44,10,6,2,2,2,243.6,107.0
0,151,15,23,3,0,0,462.4,1007.0
0,29,9,39,1,2,2,338.3,179.0
0,152,15,8,3,3,3,356.8,3.0
0,182,15,48,1,5,6,297.1,95.0
0,50,10,43,0,6,6,384.75,1.0
0,146,17,57,4,2,2,280.7,344.0
0,187,15,39,4,7,7,368.75,81.0
0,41,11,34,3,1,1,328.65,91.0
0,70,10,38,0,5,5,283.55,90.0
0,66,9,56,1,5,5,308.2,254.0
0,137,17,18,0,2,2,463.55,83.0
0,110,13,30,1,6,5,263.9,151.0
0,99,13,3,4,4,4,278.55,176.0
0,184,14,52,3,1,1,281.45,481.0
2,167,16,35,4,6,4,427.65,172.0
0,80,11,46,1,4,4,288.4,138.0
0,18,8,56,0,2,2,294.75,186.0
0,173,17,55,1,0,0,280.0,691.0
0,187,15,13,0,4,4,362.7,233.0
0,48,10,39,1,4,4,304.35,403.0
0,119,13,41,2,1,1,216.4,341.0
0,93,11,34,1,5,5,404.35,2.0
0,43,10,24,3,4,4,398.7,41.0
0,152,16,5,3,3,3,415.55,68.0
0,133,16,2,3,3,3,324.4,401.0
0,41,10,15,0,1,1,269.1,27.0
0,149,14,16,2,3,3,303.7,71.0
0,55,11,47,2,1,1,359.95,518.0
0,242,17,53,1,3,3,182.45,249.0
0,13,8,17,2,8,8,270.35,55.0
0,75,11,11,2,5,5,394.0,1.0
0,1,8,0,2,0,0,232.45,51080.0
0,173,14,51,4,4,6,363.4,20.0
0,176,14,48,2,3,5,337.9,106.0
0,13,8,19,1,6,6,352.25,210.0
0,72,13,1,1,1,1,318.1,195.0
0,71,10,58,0,2,2,293.8,130.0
0,110,12,7,4,4,4,247.65,252.0
0,102,13,29,4,0,0,296.8,706.0
3,217,15,47,1,7,5,430.9,108.0
0,119,12,2,2,7,7,298.7,86.0
0,143,14,36,0,1,1,259.9,461.0
0,83,11,34,2,5,7,380.95,254.0
0,107,14,12,2,5,5,327.95,78.0
0,29,9,41,4,4,4,360.05,64.0
0,189,15,13,1,3,3,223.05,132.0
0,200,17,35,2,1,1,368.0,308.0
0,172,16,32,0,2,2,261.75,66.0
0,163,17,17,1,3,3,267.65,62.0
0,25,9,24,4,3,3,406.0,22.0
0,93,14,30,3,1,1,345.8,184.0
0,131,13,27,0,4,4,365.5,92.0
0,103,16,59,1,1,1,209.85,378.0
0,168,15,21,2,0,0,338.45,854.0
0,157,14,27,2,7,7,307.45,92.0
0,63,12,17,1,5,5,308.35,132.0
0,201,17,5,1,0,0,312.5,687.0
0,20,8,44,2,5,5,348.3,144.0
0,89,10,40,0,7,7,346.9,2.0
0,87,13,21,4,2,2,288.5,441.0
0,157,13,40,1,1,1,305.15,193.0
0,252,17,25,2,6,6,270.7,116.0
0,120,16,16,3,5,5,272.15,155.0
0,180,17,1,3,5,5,307.55,7.0
1,19,8,39,0,6,5,310.6,9.0
0,222,17,14,3,1,1,142.05,411.0
0,67,10,32,4,4,4,314.4,26.0
0,35,9,49,1,3,3,273.9,339.0
3,89,11,19,4,10,7,472.35,147.0
0,158,17,41,2,3,3,268.05,264.0
0,182,15,14,3,4,4,296.0,78.0
0,33,9,55,0,6,6,338.6,139.0
0,80,11,42,2,4,4,292.05,253.0
0,150,17,34,3,3,3,308.05,189.0
0,4,8,4,4,3,3,196.95,132.0
0,2,8,10,3,0,0,279.55,638.0
0,211,17,18,0,5,5,309.8,48.0
0,47,9,55,3,3,3,363.0,25.0
0,156,13,39,3,6,6,189.8,9.0
0,63,11,44,0,0,0,284.55,601.0
0,98,15,42,1,6,6,274.9,141.0
0,26,9,26,1,3,3,244.15,199.0
0,146,15,54,0,4,4,346.3,14.0
0,23,9,23,0,4,4,206.95,94.0
0,65,11,25,4,3,3,292.25,354.0
0,78,13,1,4,3,3,189.45,207.0
0,87,13,36,2,4,4,416.8,229.0
0,138,13,22,1,3,3,317.05,132.0
0,59,9,37,3,5,6,269.6,169.0
0,231,16,6,1,4,4,286.0,106.0
0,68,13,57,1,2,2,373.5,63.0
0,22,8,56,2,3,3,283.4,31.0
0,154,15,38,2,5,5,346.5,80.0
1,26,9,14,1,5,4,355.45,58.0
0,133,13,38,2,5,5,418.3,76.0
1,95,11,55,1,7,6,354.1,43.0
0,105,14,28,3,1,1,296.9,280.0
0,87,13,7,4,3,3,244.7,113.0
0,14,8,56,0,3,3,379.9,70.0
1,84,12,13,1,6,5,261.0,30.0
0,95,13,17,3,1,1,294.6,486.0
0,163,14,48,1,8,8,333.7,152.0
0,119,14,30,4,6,6,338.5,122.0
0,60,11,2,2,3,3,318.5,51.0
0,136,15,33,1,1,1,369.15,188.0
0,115,14,42,2,1,1,288.4,281.0
0,116,16,33,2,3,3,324.5,150.0
0,121,15,57,2,4,4,270.65,189.0
0,78,11,46,0,2,2,246.8,499.0
0,34,9,11,4,3,4,243.15,493.0
0,32,8,58,1,3,7,291.75,392.0
0,108,15,24,4,3,3,252.35,27.0
0,118,15,4,2,4,4,426.65,162.0
0,175,14,42,1,5,5,318.65,19.0
0,156,14,11,4,6,6,299.45,18.0
0,88,12,42,4,4,4,301.65,24.0
0,124,14,31,4,4,4,405.5,112.0
0,41,10,34,4,1,1,394.05,115.0
0,26,9,37,2,4,4,428.6,29.0
0,92,14,23,3,2,2,242.05,26.0
0,217,15,41,2,8,8,231.5,65.0
0,70,10,57,1,3,3,167.75,3.0
0,173,15,6,1,6,6,333.4,161.0
0,76,12,58,0,2,2,316.3,326.0
0,116,15,39,4,4,4,312.0,164.0
0,98,14,4,1,2,2,355.9,195.0
0,258,17,44,4,1,1,217.7,319.0
0,79,10,40,0,4,4,322.6,294.0
0,167,16,0,2,5,5,248.4,156.0
0,159,17,13,4,3,3,222.2,195.0
0,138,17,42,0,6,6,345.1,83.0
0,205,15,17,2,6,6,158.7,13.0
1,37,9,32,4,5,4,377.4,51.0
0,73,10,18,2,5,6,254.4,166.0
0,109,14,13,2,2,2,307.95,73.0
0,99,13,4,2,6,6,225.95,239.0
0,192,14,48,4,2,2,264.45,155.0
0,7,8,12,3,4,4,348.3,27.0
0,78,11,25,1,0,0,133.0,691.0
0,58,10,19,4,7,7,315.8,104.0
0,129,14,34,4,5,5,239.4,321.0
0,196,14,59,4,3,3,278.05,33.0
0,175,13,44,4,8,9,284.05,8.0
0,205,16,4,0,4,4,400.15,136.0
0,44,11,16,1,1,1,232.95,401.0
1,49,10,4,3,4,3,353.3,47.0
0,123,16,47,0,0,0,181.1,910.0
0,166,17,48,1,4,4,247.3,93.0
0,16,8,48,4,3,3,242.65,71.0
0,157,15,6,0,4,4,507.7,97.0
0,91,14,16,4,1,1,329.5,119.0
3,104,12,29,2,8,4,357.55,53.0
0,42,9,27,2,5,5,273.5,66.0
0,46,11,31,4,2,2,338.75,354.0
0,45,9,47,3,6,6,347.9,46.0
1,158,15,58,4,6,5,404.85,53.0
0,110,13,35,0,4,4,281.95,287.0
0,38,9,37,2,2,2,197.3,41.0
0,61,10,23,0,4,4,276.55,163.0
0,116,12,32,4,5,5,270.9,184.0
0,35,9,50,3,4,4,267.35,17.0
0,135,15,0,4,3,3,257.0,19.0
0,192,17,19,3,2,2,323.2,304.0
0,29,9,22,0,4,4,280.15,118.0
0,125,15,30,3,3,3,323.0,148.0
0,95,13,21,4,6,6,307.8,265.0
0,109,12,31,0,5,5,398.45,173.0
0,167,17,25,0,3,3,380.2,102.0
0,28,9,33,2,3,3,209.45,95.0
0,50,10,37,3,2,2,272.6,55.0
0,54,11,28,1,4,4,210.0,145.0
0,132,14,18,3,5,5,270.8,165.0
0,125,13,9,3,5,5,240.5,147.0
0,9,8,24,2,4,4,209.6,285.0
0,22,9,53,4,1,1,167.7,336.0
0,165,15,14,0,2,2,435.35,37.0
0,46,9,47,2,2,2,241.8,80.0
0,162,15,23,2,4,4,303.85,62.0
0,163,15,49,4,1,1,242.4,412.0
0,25,9,11,3,3,3,227.85,6.0
0,115,14,34,0,1,1,163.2,126.0
0,120,13,22,2,6,6,246.25,35.0
0,166,16,27,0,4,4,333.25,32.0
0,142,13,5,3,5,5,216.35,74.0
0,40,10,31,3,2,2,431.1,75.0
0,39,9,7,1,7,7,232.95,133.0
0,41,9,29,0,6,6,265.2,31.0
0,82,10,27,1,4,4,218.8,210.0
0,129,14,27,1,3,3,290.4,287.0
0,51,10,58,4,1,1,291.95,358.0
0,79,12,22,0,2,2,280.55,198.0
2,133,12,35,1,4,5,367.85,387.0
0,24,10,12,3,2,2,271.05,14.0
0,33,9,53,2,2,2,419.15,442.0
0,77,11,7,3,4,4,270.3,63.0
0,90,13,12,2,2,2,299.85,430.0
0,84,13,55,0,3,3,336.2,83.0
0,200,15,20,1,6,6,289.2,84.0
0,125,14,3,3,2,2,236.0,73.0
0,88,13,22,3,0,0,241.0,753.0
0,2,8,6,3,1,1,283.6,398.0
0,67,12,37,3,2,2,391.75,109.0
0,198,14,42,0,4,4,368.65,79.0
0,35,9,52,4,2,2,305.9,52.0
1,33,9,1,2,9,8,322.65,73.0
0,34,9,48,3,4,4,375.25,95.0
0,2,8,9,1,1,1,217.8,544.0
0,67,13,4,0,5,5,164.7,45.0
0,106,14,24,1,3,3,344.8,10.0
0,111,14,56,2,5,5,316.9,222.0
0,73,12,35,4,0,0,221.8,619.0
0,66,11,43,4,8,8,189.65,28.0
0,143,14,38,0,3,3,301.25,170.0
0,202,16,38,0,2,2,371.7,28.0
2,96,11,28,0,5,3,330.55,122.0
0,193,17,26,4,2,2,264.7,168.0
2,115,12,31,4,4,2,305.75,7.0
1,18,8,38,4,3,2,282.75,21.0
0,235,16,17,3,6,8,263.05,17.0
0,102,13,59,1,5,5,358.15,31.0
0,25,9,3,1,5,5,208.5,118.0
0,48,11,28,0,1,1,288.1,240.0
0,129,13,25,1,5,5,225.25,147.0
0,116,13,17,1,5,5,382.35,72.0
0,73,11,57,1,3,3,368.4,127.0
0,173,15,41,2,2,2,256.85,272.0
0,122,15,9,0,3,3,188.35,22.0
0,93,12,6,2,0,0,339.05,754.0
0,234,16,53,2,1,1,272.9,169.0
0,73,13,17,3,5,5,262.65,62.0
0,53,11,39,0,3,3,231.85,82.0
0,171,15,20,2,2,2,229.55,309.0
0,139,15,48,1,3,3,506.8,81.0
0,247,16,34,2,6,6,313.25,105.0
0,163,16,34,4,0,0,233.75,751.0
0,30,8,55,0,6,6,305.3,106.0
0,35,10,10,3,2,2,330.9,56.0
0,90,14,8,0,3,3,244.7,245.0
0,146,13,52,0,4,4,350.35,19.0
0,15,8,55,3,4,4,236.7,70.0
0,87,12,14,1,2,2,264.35,252.0
0,145,15,55,2,5,5,218.3,184.0
0,39,9,9,2,8,8,257.0,23.0
0,38,9,37,3,2,2,298.4,355.0
0,3,8,2,0,2,2,244.4,8.0
0,58,10,53,3,5,5,422.75,7.0
1,94,13,16,4,7,6,279.45,63.0
0,2,8,1,3,1,1,246.55,93.0
0,3,8,6,0,2,2,203.9,233.0
0,139,13,24,2,4,4,326.85,77.0
0,128,16,22,4,2,2,253.95,41.0
0,4,8,2,3,3,3,180.95,40.0
0,90,12,40,3,3,3,305.95,162.0
0,87,12,13,3,5,5,293.25,118.0
0,154,13,38,4,3,3,294.15,282.0
0,166,14,21,3,4,4,237.05,304.0
0,98,12,34,0,3,3,240.55,210.0
0,233,15,41,1,6,6,271.1,16.0
0,18,9,5,4,2,2,299.8,212.0
0,42,10,56,2,2,2,424.1,100.0
0,130,12,22,3,6,6,245.45,9.0
0,56,11,34,4,0,0,365.15,834.0
0,150,15,26,0,6,6,218.45,249.0
0,63,11,6,3,0,0,415.35,1045.0
0,6,8,19,4,3,3,289.75,124.0
0,168,13,21,1,4,4,224.95,127.0
0,111,12,35,4,3,3,328.7,458.0
0,140,17,9,1,1,1,222.25,258.0
0,80,10,59,1,4,4,324.7,13.0
0,136,16,47,4,1,1,219.0,504.0
0,97,11,40,2,2,2,327.95,383.0
0,128,12,26,0,8,8,208.05,70.0
0,90,12,23,2,4,4,342.95,152.0
0,34,11,3,3,3,3,277.9,118.0
0,81,12,39,0,1,1,242.55,209.0
0,114,12,11,0,3,3,350.8,37.0
0,140,13,55,2,5,5,270.15,108.0
0,25,8,54,2,4,4,305.2,102.0
0,150,15,10,1,2,2,380.25,278.0
0,91,12,29,0,0,0,308.85,904.0
0,65,10,41,2,4,4,352.05,192.0
0,163,17,10,3,3,3,311.55,393.0
0,95,12,52,2,3,4,383.55,164.0
0,168,16,14,0,4,4,298.35,31.0
0,63,12,29,4,3,3,365.55,76.0
0,78,13,26,0,2,2,167.95,87.0
0,149,17,24,2,5,5,370.3,12.0
0,250,17,6,4,3,3,278.3,79.0
0,64,11,19,4,5,5,287.5,138.0
0,9,8,16,2,5,5,226.75,125.0
0,4,8,10,2,2,2,197.5,109.0
0,153,13,48,4,2,2,309.95,212.0
0,140,12,49,1,7,7,317.4,23.0
0,41,9,38,1,2,2,239.3,434.0
0,93,11,38,2,2,2,173.5,584.0
0,154,14,39,4,3,4,429.15,234.0
0,159,17,50,1,2,2,410.2,203.0
0,71,10,42,4,5,5,421.8,8.0
0,200,17,34,4,3,3,277.85,29.0
0,1,8,0,0,0,0,375.6,223649.0
0,155,14,28,0,5,5,397.3,351.0
0,113,12,23,4,3,3,404.45,11.0
0,100,13,2,1,3,3,305.3,187.0
0,117,12,47,0,5,5,229.95,155.0
0,87,12,47,4,2,2,240.25,15.0
0,110,13,2,2,0,1,361.15,773.0
0,98,13,26,3,3,3,296.8,196.0
0,222,16,54,0,4,4,246.95,133.0
0,40,10,16,4,3,3,277.75,171.0
0,185,15,10,0,8,8,390.7,232.0
0,136,14,57,1,1,1,282.7,285.0
0,179,14,40,2,3,3,314.05,104.0
0,146,13,52,0,3,3,334.45,85.0
0,260,17,36,1,3,3,214.8,220.0
0,8,8,10,4,6,6,271.65,26.0
0,5,8,5,2,4,4,187.7,14.0
0,13,8,37,3,1,1,335.85,233.0
0,189,15,28,1,7,7,273.6,47.0
0,173,16,53,1,3,3,317.9,62.0
0,13,8,26,4,4,4,348.5,25.0
0,73,11,6,2,5,5,224.1,108.0
1,215,16,13,0,6,5,262.5,10.0
0,183,17,30,1,3,3,268.45,221.0
0,217,17,46,0,4,4,282.4,66.0
0,166,14,47,2,3,3,215.5,283.0
0,95,11,39,0,6,6,316.75,69.0
0,18,9,20,1,1,1,197.4,341.0
0,64,11,6,4,7,7,236.25,75.0
0,75,11,18,1,3,3,211.0,161.0
0,71,11,36,1,5,5,330.0,121.0
0,20,8,45,2,1,1,269.95,42.0
0,103,13,20,0,5,5,306.35,207.0
0,78,11,40,0,1,1,261.5,435.0
0,20,9,16,4,1,1,374.25,572.0
0,123,12,58,2,6,6,310.8,32.0
0,19,9,2,0,3,3,329.55,236.0
0,32,9,8,1,5,5,317.05,84.0
0,66,10,53,1,3,3,270.0,84.0
2,132,12,36,3,10,8,278.65,90.0
0,156,15,43,0,4,4,254.75,93.0
0,151,16,19,3,5,5,227.6,227.0
0,104,13,51,3,3,3,286.7,393.0
0,237,17,51,2,3,3,231.7,151.0
0,124,12,26,2,8,8,181.35,80.0
0,29,9,32,1,2,2,245.25,490.0
0,178,16,39,2,1,1,284.5,507.0
0,225,16,51,1,5,5,306.05,84.0
0,146,16,11,4,1,1,374.75,532.0
0,113,15,59,3,2,2,295.85,83.0
0,80,13,12,4,2,2,355.35,235.0
0,169,17,33,2,2,2,372.45,397.0
0,174,15,4,1,3,3,178.65,2.0
0,37,9,51,1,1,1,303.35,562.0
0,82,12,44,0,4,4,263.4,40.0
0,86,14,45,1,2,2,195.45,276.0
0,71,11,8,1,5,5,190.7,74.0
0,110,16,8,1,4,4,383.95,219.0
0,139,13,10,2,4,4,173.05,23.0
0,121,16,35,3,3,3,288.1,238.0
0,12,8,36,2,0,0,217.8,843.0
0,42,9,28,4,2,2,379.5,67.0
0,75,12,21,3,3,3,228.5,439.0
0,94,12,41,1,6,6,293.95,112.0
0,256,17,41,2,2,2,178.75,292.0
0,139,13,51,2,6,6,391.35,38.0
0,67,11,53,2,5,5,262.1,90.0
0,187,17,1,4,5,5,302.35,176.0
0,149,12,54,3,4,5,230.0,89.0
0,8,8,13,3,5,5,185.25,85.0
1,24,8,52,3,6,5,300.4,34.0
0,176,16,25,2,2,2,302.15,221.0
0,4,8,7,0,3,3,260.9,158.0
0,164,16,23,1,3,3,324.05,413.0
0,105,12,27,3,7,7,227.0,104.0
0,88,14,28,0,4,4,292.2,169.0
0,204,16,6,4,8,9,384.9,82.0
0,98,11,44,0,2,2,338.9,265.0
0,54,11,6,0,2,2,288.4,262.0
0,77,12,57,4,4,4,187.3,310.0
0,20,9,0,3,2,2,480.35,342.0
0,108,14,16,2,2,2,340.1,316.0
0,126,13,18,2,4,4,284.25,144.0
0,1,8,0,3,0,0,284.3,50733.0
0,179,17,32,3,2,2,359.3,150.0
0,116,14,30,2,1,1,398.65,135.0
0,52,11,23,3,2,2,248.35,402.0
0,87,11,9,4,7,7,262.2,68.0
0,153,17,30,0,5,5,270.65,16.0
0,17,9,4,0,3,3,199.8,262.0
0,92,11,22,0,5,6,239.25,118.0
1,28,8,40,1,6,7,274.2,17.0
0,139,14,34,1,1,1,206.45,306.0
0,180,17,24,0,1,1,258.65,176.0
0,187,14,8,1,3,3,288.1,103.0
0,39,9,36,2,2,2,146.85,273.0
0,132,12,35,4,1,1,274.55,2.0
0,84,13,53,0,2,2,182.75,141.0
0,7,8,20,4,4,4,296.75,23.0
0,67,11,1,4,4,4,458.8,383.0
0,71,11,16,1,4,4,335.4,55.0
0,125,12,22,1,6,7,362.65,63.0
0,2,8,3,4,1,1,232.45,228.0
0,39,11,10,1,0,0,369.75,658.0
0,237,17,50,2,4,4,294.05,44.0
0,41,10,32,4,2,2,275.3,68.0
0,63,10,37,1,5,5,231.0,93.0
0,74,12,46,2,2,2,379.6,259.0
0,96,12,52,1,2,2,138.9,234.0
0,142,13,41,3,5,5,298.15,146.0
0,103,12,58,2,2,2,285.2,23.0
3,81,12,6,1,4,6,367.55,21.0
0,117,13,22,3,2,2,369.45,65.0
0,156,17,29,1,1,1,319.55,350.0
0,164,17,58,1,2,2,241.2,87.0
0,83,11,10,1,2,2,269.45,457.0
0,78,11,57,3,4,4,347.25,377.0
0,40,10,19,1,2,2,369.5,141.0
0,139,16,40,2,4,4,244.7,102.0
0,116,15,3,3,3,3,219.0,52.0
0,55,11,2,4,0,1,418.25,605.0
0,71,11,12,2,5,5,286.15,129.0
0,261,17,9,3,3,6,383.0,107.0
0,166,14,7,2,5,5,280.2,3.0
0,188,16,32,0,11,11,224.9,26.0
0,142,13,7,0,10,10,203.25,54.0
0,53,11,5,0,2,2,315.6,169.0
0,36,9,28,4,3,3,213.5,329.0
0,155,15,26,4,4,4,161.3,96.0
0,225,17,16,0,9,9,159.5,84.0
0,188,14,11,1,4,4,279.05,168.0
0,41,9,45,2,2,2,372.55,135.0
0,88,14,8,3,0,0,286.6,695.0
0,1,8,0,2,0,0,353.3,50751.0
0,46,10,8,0,3,3,268.65,4.0
0,98,14,10,1,4,4,260.45,10.0
0,46,10,44,2,5,5,263.4,5.0
0,52,10,58,2,1,1,374.05,576.0
0,4,8,18,4,0,0,215.35,912.0
0,22,9,0,3,5,5,371.4,171.0
0,101,14,1,3,1,1,195.25,567.0
0,105,14,2,3,2,2,335.1,423.0
0,19,8,45,3,6,6,304.75,161.0
1,50,10,50,3,7,6,433.9,9.0
0,204,16,23,2,4,4,320.0,82.0
0,86,11,16,2,1,1,352.2,416.0
0,109,14,52,1,1,1,336.4,268.0
0,10,8,20,4,3,3,265.6,389.0
0,52,10,42,1,3,3,359.95,116.0
0,120,15,54,2,4,4,281.9,68.0
0,107,13,41,3,2,2,365.2,26.0
0,238,16,34,4,7,7,369.05,140.0
0,166,17,17,4,1,1,309.85,560.0
0,25,9,15,3,5,5,321.5,58.0
0,113,13,5,4,2,2,309.15,40.0
0,162,17,11,4,2,2,391.6,284.0
0,81,11,3,1,2,2,330.65,63.0
0,223,16,10,0,7,7,223.35,89.0
0,120,13,4,2,6,6,299.25,326.0
0,123,14,0,3,5,5,358.0,141.0
0,48,9,34,0,5,5,298.3,167.0
0,7,8,14,1,2,2,341.85,63.0
0,1,8,0,3,0,0,251.7,50544.0
0,220,16,44,1,3,3,398.8,263.0
0,56,10,33,2,2,2,296.45,36.0
0,214,16,35,4,3,3,421.6,87.0
0,87,13,34,2,3,3,153.5,187.0
0,188,15,13,0,5,5,386.45,13.0
0,61,12,10,1,2,2,276.5,56.0
0,189,14,34,4,5,5,199.4,225.0
2,236,17,51,1,6,4,314.3,99.0
0,27,10,17,0,3,3,358.3,186.0
0,81,13,32,1,2,2,338.15,55.0
0,29,9,40,1,2,2,401.85,222.0
0,199,15,42,1,5,6,248.45,43.0
0,23,8,58,3,4,4,280.8,2.0
0,117,14,56,1,1,1,321.65,290.0
0,48,10,41,4,4,4,371.1,31.0
0,154,14,4,3,2,2,409.05,141.0
0,127,13,26,4,6,6,396.2,176.0
0,88,11,47,0,5,5,308.35,260.0
